Calibration Number, 2041039
Part Number, HP 84310-80019
Serial Number, 351
Measurement Type, Transfer Impedance
Measurement Name, Transfer Impedance
Comments, Calibration after data.
Calibration Date, 1/30/2020
Due Date, 1/30/2021
Calibration Cycle, 1 year
Procedure Number, QAW-FCC-013
Publications, CISPR 16-1-2 Ed. 2.0,  Annex B, Clause B.1 & B.6
Start Frequency, 1000
Stop Frequency, 250000000
Bandwidth, 100
Points, 801
Attenuation, 0
Source Power, 0
Uncertainty, <100Hz: ±1.3dB, 100Hz-750MHz ±.50dB >750MHz: ±.66dB
Software Version, 2.3.0.3
Measurement Data
1000, -37.339895077
1018.22106652, -37.2444846628
1036.44213303, -36.986390636
1054.66319955, -36.8423065177
1072.88426606, -36.706254126
1091.10533258, -36.5411370783
1109.3263991, -36.5057297182
1127.54746561, -36.2798281602
1145.76853213, -36.1884455153
1163.98959864, -36.0055807543
1182.21066516, -35.9060922795
1200.43173168, -35.7835591074
1218.65279819, -35.5946099594
1236.87386471, -35.5332392999
1255.09493122, -35.3968109653
1273.31599774, -35.2844444331
1291.53706426, -35.0904095984
1309.75813077, -35.040647244
1327.97919729, -34.9104659563
1346.20026381, -34.7933351669
1364.42133032, -34.6510901414
1385.78522046, -34.5261099166
1411.03570514, -34.3847151096
1436.28618982, -34.2472680703
1461.5366745, -34.077149449
1486.78715918, -33.9619400616
1512.03764386, -33.8561827396
1537.28812853, -33.6004250592
1562.53861321, -33.5406769418
1587.78909789, -33.35186189
1613.03958257, -33.1923412974
1638.29006725, -33.1136496108
1663.54055193, -32.9739927753
1688.79103661, -32.8586502868
1714.04152129, -32.7403790118
1739.29200597, -32.5869639339
1764.54249065, -32.4716463085
1789.79297532, -32.335638642
1815.04346, -32.2162243497
1840.29394468, -32.0927783246
1865.54442936, -32.0081550235
1890.79491404, -31.8525779592
1920.40067725, -31.6940986428
1955.39242573, -31.5784412561
1990.3841742, -31.4622016164
2025.37592268, -31.2606213154
2060.36767116, -31.1276503468
2095.35941964, -30.9860178461
2130.35116811, -30.8556562888
2165.34291659, -30.7056865672
2200.33466507, -30.5720341683
2235.32641355, -30.4420715684
2270.31816202, -30.2675994548
2305.3099105, -30.1365975424
2340.30165898, -30.0427113842
2375.29340746, -29.9206190462
2410.28515593, -29.7911169625
2445.27690441, -29.6683315878
2480.26865289, -29.5309947726
2515.26040137, -29.4259875685
2550.25214985, -29.2777278529
2585.24389832, -29.184438637
2620.2356468, -29.054540689
2661.26287589, -28.9145753057
2709.75392377, -28.7556611136
2758.24497165, -28.5957169493
2806.73601953, -28.4550899858
2855.22706741, -28.2898776762
2903.71811528, -28.1721056456
2952.20916316, -28.0482928263
3000.70021104, -27.8964330688
3049.19125892, -27.7521191428
3097.6823068, -27.6251961574
3146.17335468, -27.4882608003
3194.66440256, -27.3516659762
3243.15545043, -27.225559197
3291.64649831, -27.0877318964
3340.13754619, -26.9886083191
3388.62859407, -26.86460937
3437.11964195, -26.7236282645
3485.61068983, -26.5883319696
3534.1017377, -26.5013675166
3582.59278558, -26.3792900172
3631.08383346, -26.2558873882
3687.93876117, -26.1223488663
3755.13693865, -25.966928436
3822.33511612, -25.7851310512
3889.5332936, -25.662770805
3956.73147107, -25.5026213341
4023.92964855, -25.3726341513
4091.12782602, -25.210325786
4158.3260035, -25.0841522408
4225.52418097, -24.9583392334
4292.72235844, -24.8258508089
4359.92053592, -24.6680607433
4427.11871339, -24.5431625888
4494.31689087, -24.4102785073
4561.51506834, -24.2800524122
4628.71324582, -24.153655217
4695.91142329, -24.0248582149
4763.10960077, -23.9249230039
4830.30777824, -23.7831978313
4897.50595572, -23.6639155199
4964.70413319, -23.5500040432
5031.90231066, -23.4341279331
5110.6910292, -23.2951484102
5203.81327039, -23.1548148475
5296.93551157, -22.9885471417
5390.05775276, -22.8615465131
5483.17999394, -22.7013575394
5576.30223513, -22.5708401515
5669.42447632, -22.4228327681
5762.5467175, -22.2718508437
5855.66895869, -22.1280521179
5948.79119987, -22.0018953973
6041.91344106, -21.8792785393
6135.03568225, -21.7213407496
6228.15792343, -21.6123807387
6321.28016462, -21.4710414057
6414.40240581, -21.3595420814
6507.52464699, -21.2143946681
6600.64688818, -21.1089285722
6693.76912936, -20.972147769
6786.89137055, -20.8662381746
6880.01361174, -20.7428470165
6973.13585292, -20.6257771545
7082.32009461, -20.5065139327
7212.4274479, -20.3465179227
7342.53480118, -20.1976675399
7472.64215447, -20.031079689
7602.74950776, -19.8884895497
7732.85686105, -19.7462471433
7862.96421434, -19.5927441917
7993.07156763, -19.4629603354
8123.17892092, -19.309705926
8253.28627421, -19.1733710848
8383.3936275, -19.0444247444
8513.50098079, -18.9045900718
8643.60833408, -18.783590338
8773.71568737, -18.6506204918
8903.82304065, -18.5229420268
9033.93039394, -18.3976865463
9164.03774723, -18.2710038687
9294.14510052, -18.158411324
9424.25245381, -18.0329036227
9554.3598071, -17.9211619771
9684.46716039, -17.7949182811
9814.57451368, -17.6842745979
9968.24954573, -17.5477576653
10149.8816838, -17.3985246177
10331.5138218, -17.2419295334
10513.1459598, -17.0922344823
10694.7780978, -16.9379475166
10876.4102358, -16.7963306756
11058.0423739, -16.6540070249
11239.6745119, -16.5109185457
11421.3066499, -16.3770522662
11602.9387879, -16.2363551577
11784.570926, -16.1104198925
11966.203064, -15.9742755341
12147.835202, -15.8518483746
12329.46734, -15.7175650152
12511.099478, -15.590530654
12692.7316161, -15.4638622491
12874.3637541, -15.3445810912
13055.9958921, -15.2255642603
13237.6280301, -15.1039856836
13419.2601681, -14.987550798
13600.8923062, -14.8640062187
13813.8528943, -14.7406339148
14065.5560268, -14.5793222085
14317.2591592, -14.4303561832
14568.9622916, -14.2801990225
14820.6654241, -14.1309843876
15072.3685565, -13.980299928
15324.0716889, -13.8391546878
15575.7748214, -13.7007924755
15827.4779538, -13.5691219284
16079.1810862, -13.4258467425
16330.8842187, -13.2991678883
16582.5873511, -13.1674154591
16834.2904835, -13.0341875861
17085.9936159, -12.9033757903
17337.6967484, -12.7796794433
17589.3998808, -12.6559252733
17841.1030132, -12.5315146335
18092.8061457, -12.4157504923
18344.5092781, -12.2972251884
18596.2124105, -12.17653947
18847.915543, -12.0607313379
19143.0331786, -11.9247251729
19491.8396595, -11.775342023
19840.6461403, -11.621602098
20189.4526212, -11.4681029652
20538.2591021, -11.3241839003
20887.0655829, -11.177974817
21235.8720638, -11.0364592629
21584.6785447, -10.8936038798
21933.4850255, -10.7579994794
22282.2915064, -10.6216778027
22631.0979873, -10.490851344
22979.9044681, -10.3577930866
23328.710949, -10.2273085883
23677.5174299, -10.1029459507
24026.3239107, -9.9748808263
24375.1303916, -9.8505744436
24723.9368725, -9.7273796143
25072.7433533, -9.6076534084
25421.5498342, -9.4920151628
25770.3563151, -9.3750215986
26119.1627959, -9.2581693595
26528.1324537, -9.1242962591
27011.5033197, -8.9724789601
27494.8741857, -8.8213588802
27978.2450517, -8.6685455262
28461.6159176, -8.5203416284
28944.9867836, -8.3760082249
29428.3576496, -8.2349611357
29911.7285156, -8.0975155514
30395.0993816, -7.9568500213
30878.4702476, -7.8195507745
31361.8411136, -7.6905699902
31845.2119795, -7.559441499
32328.5828455, -7.4293812157
32811.9537115, -7.3050968596
33295.3245775, -7.1765700247
33778.6954435, -7.0539258676
34262.0663095, -6.933602476
34745.4371755, -6.814283702
35228.8080415, -6.6969352554
35712.1789074, -6.5797714877
36195.5497734, -6.4655953041
36762.2938808, -6.3327977275
37432.1420829, -6.1780212407
38101.9902849, -6.0287408033
38771.838487, -5.8789422412
39441.6866891, -5.7348638321
40111.5348912, -5.5896050773
40781.3830933, -5.447910377
41451.2312954, -5.3107309488
42121.0794974, -5.1727562044
42790.9276995, -5.0391807407
43460.7759016, -4.9065498234
44130.6241037, -4.7772747667
44800.4723058, -4.6500533366
45470.3205079, -4.5242399772
46140.16871, -4.3993749279
46810.016912, -4.2760196455
47479.8651141, -4.1552268925
48149.7133162, -4.0363345491
48819.5615183, -3.9193114067
49489.4097204, -3.8051922968
50159.2579225, -3.6893093694
50944.6435302, -3.5598717967
51872.9092686, -3.4042005906
52801.175007, -3.2541798442
53729.4407454, -3.1063505981
54657.7064838, -2.9629306284
55585.9722222, -2.8218916269
56514.2379606, -2.6808912866
57442.503699, -2.5423666375
58370.7694374, -2.4069215295
59299.0351758, -2.2732331372
60227.3009142, -2.1426050859
61155.5666526, -2.0149057828
62083.832391, -1.8864084813
63012.0981294, -1.7626646423
63940.3638678, -1.6379812427
64868.6296062, -1.5177795188
65796.8953446, -1.3972307695
66725.161083, -1.2786401971
67653.4268214, -1.1630392548
68581.6925598, -1.048457134
69509.9582982, -0.935093297599998
70598.3340658, -0.804913034899997
71884.7110067, -0.652435487200002
73171.0879477, -0.503446619499996
74457.4648886, -0.358449044700002
75743.8418296, -0.213757295900002
77030.2187705, -0.0724855671000029
78316.5957114, 0.0651517224999978
79602.9726524, 0.2022214741
80889.3495933, 0.336641869799998
82175.7265342, 0.467707553700002
83462.1034752, 0.598432924000001
84748.4804161, 0.725913252200002
86034.8573571, 0.851624683499999
87321.234298, 0.975728484000001
88607.6112389, 1.0972288973
89893.9881799, 1.2174217393
91180.3651208, 1.3356680569
92466.7420617, 1.4890525734
93753.1190027, 1.6032797665
95039.4959436, 1.7159227432
96325.8728845, 1.8287343434
97834.1279376, 1.9566747817
99616.7700902, 2.1066923854
101399.412243, 2.2541618376
103182.054396, 2.3968377262
104964.696548, 2.5391865808
106747.338701, 2.6769010313
108529.980854, 2.8142304783
110312.623006, 2.9480117733
112095.265159, 3.0795807445
113877.907312, 3.2095848913
115660.549464, 3.3376934735
117443.191617, 3.4629293186
119225.83377, 3.5852565639
121008.475923, 3.7069144678
122791.118075, 3.8254915659
124573.760228, 3.944073241
126356.402381, 4.0592478441
128139.044533, 4.1735294143
129921.686686, 4.2850800633
131704.328839, 4.3956805874
133486.970991, 4.5041788629
135577.088553, 4.6298809362
138047.447701, 4.7742729175
140517.80685, 4.9167587552
142988.165998, 5.0573938527
145458.525147, 5.1939224661
147928.884295, 5.3280632839
150399.243444, 5.4590859252
152869.602593, 5.5884699793
155339.961741, 5.7154775999
157810.32089, 5.8401510952
160280.680038, 5.9616857774
162751.039187, 6.081353252
165221.398335, 6.199647939
167691.757484, 6.3160943426
170162.116633, 6.4287765679
172632.475781, 6.541126236
175102.83493, 6.6502289834
177573.194078, 6.758371692
180043.553227, 6.8649491942
182513.912375, 6.9691358723
184984.271524, 7.0708626947
187880.725549, 7.1890372881
191304.112747, 7.3255311751
194727.499944, 7.4594837616
198150.887141, 7.5900687638
201574.274339, 7.7174442223
204997.661536, 7.8430479888
208421.048733, 7.9656015342
211844.43593, 8.08521694
215267.823128, 8.2021824669
218691.210325, 8.3171436438
222114.597522, 8.4299247297
225537.98472, 8.5401082666
228961.371917, 8.647477929
232384.759114, 8.7534392305
235808.146312, 8.8571838278
239231.533509, 8.9597812258
242654.920706, 9.0586774646
246078.307904, 9.1564608272
249501.695101, 9.2523638754
252925.082298, 9.3461632113
256348.469496, 9.4384782567
260362.332676, 9.5444177973
265106.412058, 9.6676350733
269850.49144, 9.7859043641
274594.570821, 9.9026791989
279338.650203, 10.0160087011
284082.729585, 10.1261865419
288826.808967, 10.2335074838
293570.888349, 10.3389333568
298314.967731, 10.4415723443
303059.047113, 10.5409291825
307803.126495, 10.6386892834
312547.205877, 10.7340035006
317291.285259, 10.8268605299
322035.364641, 10.9180068318
326779.444023, 11.0065533217
331523.523405, 11.0935380366
336267.602787, 11.1775821553
341011.682169, 11.2599554311
345755.761551, 11.3414415875
350499.840933, 11.4199160636
355243.920315, 11.4980438898
360806.272587, 11.5856270918
367380.547679, 11.6873656604
373954.822771, 11.7859835222
380529.097863, 11.8815212761
387103.372955, 11.9736719694
393677.648048, 12.0644158651
400251.92314, 12.1515700784
406826.198232, 12.2368066437
413400.473324, 12.318878267
419974.748416, 12.3987645035
426549.023509, 12.477263414
433123.298601, 12.5526718104
439697.573693, 12.6267349606
446271.848785, 12.6984909853
452846.123878, 12.7684950394
459420.39897, 12.836501278
465994.674062, 12.9023439472
472568.949154, 12.9669142642
479143.224246, 13.0298442851
485717.499339, 13.0910748247
492291.774431, 13.1509506147
500000, 13.2184798235
509185.362392, 13.297028494
518370.724784, 13.3725482578
527556.087176, 13.4450195507
536741.449568, 13.5163373693
545926.81196, 13.5839565277
555112.174352, 13.6504404713
564297.536743, 13.7141755874
573482.899135, 13.775940825
582668.261527, 13.8360757737
591853.623919, 13.8937055729
601038.986311, 13.9497014774
610224.348703, 14.0041431302
619409.711095, 14.0566784139
628595.073487, 14.1078718291
637780.435879, 14.1567748159
646965.798271, 14.2050396581
656151.160663, 14.2517176661
665336.523055, 14.2969769948
674521.885447, 14.3408308985
683707.247839, 14.3836149423
692892.61023, 14.4248145832
703741.811481, 14.4723138646
716564.737838, 14.5268147495
729387.664195, 14.5788818726
742210.590553, 14.6202413727
755033.51691, 14.6686308007
767856.443267, 14.7149622465
780679.369624, 14.7596448125
793502.295981, 14.8035450684
806325.222338, 14.8452377439
819148.148695, 14.8852197302
831971.075053, 14.9237892698
844794.00141, 14.9618895009
857616.927767, 14.9981752826
870439.854124, 15.0338660475
883262.780481, 15.0680806628
896085.706838, 15.1002460772
908908.633195, 15.1328229832
921731.559552, 15.1639140376
934554.48591, 15.1944335488
947377.412267, 15.2241034687
960200.338624, 15.2527172547
975235.001371, 15.2850529952
993004.8232, 15.3223810012
1010774.64503, 15.3574679746
1028544.46686, 15.3923697246
1046314.28869, 15.4241541998
1064084.11051, 15.4559414126
1081853.93234, 15.4869140989
1099623.75417, 15.5163610705
1117393.576, 15.5448542181
1135163.39783, 15.5719787687
1152933.21966, 15.6003200804
1170703.04149, 15.6260227892
1188472.86332, 15.6514943434
1206242.68515, 15.6754347348
1224012.50697, 15.6987799004
1241782.3288, 15.7220481721
1259552.15063, 15.7425932554
1277321.97246, 15.7639146026
1295091.79429, 15.7851353524
1312861.61612, 15.8051015234
1330631.43795, 15.8249281303
1351466.25138, 15.8473102153
1376091.40784, 15.8727540274
1400716.5643, 15.8967779875
1425341.72076, 15.9205504369
1449966.87722, 15.9430866414
1474592.03368, 15.963879791
1499217.19014, 15.9843726868
1523842.3466, 16.0042635693
1548467.50306, 16.0237040135
1573092.65952, 16.0432806526
1597717.81598, 16.0613270052
1622342.97244, 16.0788296866
1646968.1289, 16.0951777259
1671593.28536, 16.1119477394
1696218.44182, 16.127484151
1720843.59828, 16.1426018099
1745468.75474, 16.1574816601
1770093.91121, 16.1724504015
1794719.06767, 16.186663036
1819344.22413, 16.199896455
1843969.38059, 16.2131714512
1872841.95711, 16.2281020961
1906967.13498, 16.2451713588
1941092.31286, 16.2611327072
1975217.49073, 16.2768392998
2009342.66861, 16.2922196199
2043467.84648, 16.3065228833
2077593.02436, 16.3203990583
2111718.20223, 16.33337388
2145843.3801, 16.346173818
2179968.55798, 16.3583522557
2214093.73585, 16.3707691132
2248218.91373, 16.3821667364
2282344.0916, 16.3928082453
2316469.26948, 16.4029511477
2350594.44735, 16.4133555413
2384719.62523, 16.4227854798
2418844.8031, 16.4317233616
2452969.98098, 16.4405271897
2487095.15885, 16.4496726828
2521220.33673, 16.4573865719
2555345.5146, 16.4646460612
2595356.70442, 16.4726761535
2642646.87156, 16.4823157473
2689937.03871, 16.4918759898
2737227.20585, 16.5002926238
2784517.373, 16.5080227539
2831807.54014, 16.515763869
2879097.70728, 16.5222381524
2926387.87443, 16.5284363363
2973678.04157, 16.5347178225
3020968.20872, 16.5396666945
3068258.37586, 16.5451299646
3115548.54301, 16.5497620795
3162838.71015, 16.5532554891
3210128.87729, 16.556888802
3257419.04444, 16.560457273
3304709.21158, 16.5638976952
3351999.37873, 16.5667405056
3399289.54587, 16.5693202058
3446579.71301, 16.5718972779
3493869.88016, 16.574141163
3541160.0473, 16.5762580652
3596606.96281, 16.5783409611
3662140.97751, 16.5806079196
3727674.99221, 16.5823424006
3793209.00691, 16.5833292876
3858743.02162, 16.5842571327
3924277.03632, 16.5849537959
3989811.05102, 16.5850583311
4055345.06572, 16.585066547
4120879.08042, 16.5848878067
4186413.09512, 16.5842319759
4251947.10982, 16.5836683166
4317481.12453, 16.5827993236
4383015.13923, 16.5818354989
4448549.15393, 16.5811677146
4514083.16863, 16.5797653799
4579617.18333, 16.5782161965
4645151.19803, 16.5769860533
4710685.21273, 16.575057477
4776219.22744, 16.5734074846
4841753.24214, 16.5716446293
4907287.25684, 16.5696641698
4984124.77287, 16.567805747
5074940.84188, 16.564972239
5165756.91089, 16.5618050642
5256572.9799, 16.5588869574
5347389.04891, 16.5559930681
5438205.11792, 16.5529845162
5529021.18693, 16.5498175653
5619837.25594, 16.5467320216
5710653.32495, 16.5434607939
5801469.39396, 16.5403822629
5892285.46298, 16.5377975267
5983101.53199, 16.5343896621
6073917.601, 16.5312402606
6164733.67001, 16.5285021429
6255549.73902, 16.5250175699
6346365.80803, 16.5221629657
6437181.87704, 16.518830447
6527997.94605, 16.5160536172
6618814.01506, 16.5130406187
6709630.08407, 16.5102535697
6800446.15308, 16.5073051957
6906926.44717, 16.5039370497
7032778.01339, 16.5005817783
7158629.5796, 16.4967367388
7284481.14582, 16.4931529189
7410332.71203, 16.4896258109
7536184.27825, 16.486236822
7662035.84447, 16.4828038513
7787887.41068, 16.4795760049
7913738.9769, 16.476084585
8039590.54311, 16.4730314723
8165442.10933, 16.4700034238
8291293.67554, 16.4671414459
8417145.24176, 16.4644362571
8542996.80797, 16.4618370857
8668848.37419, 16.459372985
8794699.94041, 16.4568750406
8920551.50662, 16.4545750467
9046403.07284, 16.4521478211
9172254.63905, 16.4501300735
9298106.20527, 16.4478925635
9423957.77148, 16.4454323365
9571516.5893, 16.443180096
9745919.82974, 16.4405360957
9920323.07017, 16.4381102145
10094726.3106, 16.436054696
10269129.551, 16.4339259818
10443532.7915, 16.4317653828
10617936.0319, 16.4297694791
10792339.2723, 16.4280869591
10966742.5128, 16.4263226504
11141145.7532, 16.4252307499
11315548.9936, 16.4240095925
11489952.2341, 16.4228624415
11664355.4745, 16.4216966187
11838758.7149, 16.4212294188
12013161.9554, 16.4204438333
12187565.1958, 16.4200119659
12361968.4362, 16.4196303845
12536371.6767, 16.4188598133
12710774.9171, 16.4187994754
12885178.1575, 16.418768471
13059581.398, 16.4192104061
13264066.2269, 16.4194723242
13505751.6598, 16.4202332267
13747437.0928, 16.4208985012
13989122.5258, 16.4221654863
14230807.9588, 16.4239038024
14472493.3918, 16.4254136356
14714178.8248, 16.4270510476
14955864.2578, 16.4291449114
15197549.6908, 16.4315679911
15439235.1238, 16.4339472326
15680920.5568, 16.4361430193
15922605.9898, 16.439096285
16164291.4228, 16.4420902766
16405976.8558, 16.4453197983
16647662.2888, 16.4489336866
16889347.7217, 16.4522138
17131033.1547, 16.4562597396
17372718.5877, 16.4602642898
17614404.0207, 16.4643652577
17856089.4537, 16.4684738452
18097774.8867, 16.4729032069
18381146.9404, 16.4779278991
18716071.0414, 16.4841786185
19050995.1425, 16.4910997622
19385919.2435, 16.4975044743
19720843.3446, 16.5043727709
20055767.4456, 16.5114616355
20390691.5466, 16.5190638398
20725615.6477, 16.5265273785
21060539.7487, 16.5341096318
21395463.8498, 16.5412419607
21730387.9508, 16.549141975
22065312.0519, 16.5567016708
22400236.1529, 16.5642834407
22735160.2539, 16.5719442865
23070084.355, 16.5796661662
23405008.456, 16.5874939714
23739932.5571, 16.5948749744
24074856.6581, 16.6025096047
24409780.7591, 16.6101976458
24744704.8602, 16.6174771488
25079628.9612, 16.6252217449
25472321.7651, 16.633928421
25940266.7779, 16.6441083572
26408211.7906, 16.6540239108
26876156.8034, 16.6638775645
27344101.8161, 16.6734489252
27812046.8289, 16.6827141456
28279991.8416, 16.6919479848
28747936.8544, 16.7007381285
29215881.8671, 16.7093869593
29683826.8799, 16.7178444206
30151771.8926, 16.7257610456
30619716.9054, 16.733438279
31087661.9181, 16.7410968735
31555606.9309, 16.7480731035
32023551.9436, 16.7548343955
32491496.9564, 16.761310925
32959441.9691, 16.7673885735
33427386.9819, 16.7732784561
33895331.9946, 16.7789005838
34363277.0074, 16.7839049165
34831222.0202, 16.7889830724
35299167.0329, 16.793524277
35851875.7232, 16.7985127644
36505135.1355, 16.8037462575
37158394.5478, 16.8085675675
37811653.96, 16.8125126927
38464913.3723, 16.8161038554
39118172.7846, 16.8187434061
39771432.1969, 16.8210341636
40424691.6092, 16.8227235322
41077951.0214, 16.8237103016
41731210.4337, 16.8242989147
42384469.846, 16.8241012452
43037729.2583, 16.8234284499
43690988.6705, 16.8223001038
44344248.0828, 16.8207271064
44997507.4951, 16.8185755419
45650766.9074, 16.8157495198
46304026.3197, 16.8125268044
46957285.7319, 16.8085329247
47610545.1442, 16.8046198486
48263804.5565, 16.8001454722
48917063.9688, 16.7950513067
49682999.503, 16.788531735
50588276.7417, 16.7803812387
51493553.9803, 16.7715710869
52398831.219, 16.7618199865
53304108.4577, 16.7518891341
54209385.6963, 16.7409998891
55114662.935, 16.7300305599
56019940.1737, 16.7186170734
56925217.4123, 16.7065046895
57830494.651, 16.6942132738
58735771.8896, 16.6818806603
59641049.1283, 16.6692113891
60546326.367, 16.6565196204
61451603.6056, 16.6435133027
62356880.8443, 16.6303463141
63262158.083, 16.6177467638
64167435.3216, 16.6049014663
65072712.5603, 16.592466915
65977989.7989, 16.5799589508
66883267.0376, 16.5677620805
67788544.2763, 16.5559449705
68849966.4195, 16.5427109324
70104486.2372, 16.5273987674
71359006.055, 16.5128207672
72613525.8727, 16.4996605761
73868045.6905, 16.4871622995
75122565.5082, 16.4757150191
76377085.326, 16.4654711089
77631605.1438, 16.4565396195
78886124.9615, 16.4486405475
80140644.7793, 16.4422330298
81395164.597, 16.4370854832
82649684.4148, 16.4332820063
83904204.2325, 16.4307021446
85158724.0503, 16.4293686365
86413243.8681, 16.4294271232
87667763.6858, 16.4306863208
88922283.5036, 16.4332376844
90176803.3213, 16.4373672583
91431323.1391, 16.4420418571
92685842.9569, 16.4480130278
93940362.7746, 16.4548264712
95411265.8933, 16.46411028
97149760.9155, 16.4764431814
98888255.9378, 16.4896455825
100626750.96, 16.5043827374
102365245.982, 16.5194747213
104103741.004, 16.5353290949
105842236.027, 16.551595842
107580731.049, 16.5676944975
109319226.071, 16.5837857862
111057721.093, 16.5992454513
112796216.116, 16.6146040331
114534711.138, 16.6292909715
116273206.16, 16.6427567549
118011701.182, 16.6557680721
119750196.204, 16.6672579809
121488691.227, 16.6768678933
123227186.249, 16.6846194904
124965681.271, 16.6901413841
126704176.293, 16.6933708277
128442671.316, 16.6933737478
130181166.338, 16.6905770869
132219522.14, 16.6827949145
134628702.848, 16.6678530637
137037883.556, 16.6465334976
139447064.263, 16.6191672701
141856244.971, 16.5861812496
144265425.679, 16.5479928082
146674606.386, 16.5064280639
149083787.094, 16.4619830691
151492967.802, 16.4156258712
153902148.509, 16.3691399705
156311329.217, 16.3234223003
158720509.924, 16.2796834276
161129690.632, 16.2386841301
163538871.34, 16.2006598875
165948052.047, 16.1677038307
168357232.755, 16.139233434
170766413.463, 16.1161790546
173175594.17, 16.0987265937
175584774.878, 16.0868169984
177993955.586, 16.0801169825
180403136.293, 16.0789313447
183227859.639, 16.0835944415
186566466.657, 16.0960503238
189905073.675, 16.1143260702
193243680.693, 16.1354791644
196582287.711, 16.1564838025
199920894.729, 16.174337304
203259501.747, 16.1852934789
206598108.765, 16.1868769802
209936715.783, 16.1761782863
213275322.801, 16.150480575
216613929.819, 16.1086144024
219952536.837, 16.0500961785
223291143.855, 15.9754401868
226629750.873, 15.8858260503
229968357.892, 15.7832146842
233306964.91, 15.6697524708
236645571.928, 15.54844117
239984178.946, 15.4220526482
243322785.964, 15.2930904799
246661392.982, 15.1637641601
250000000, 15.0357788094